id,occurrenceID,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157532,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157533,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157534,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157535,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157524,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157525,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157526,meetnetten,HumanObservation,https://meetnetten.be,6,unknown,adult,present,present,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157527,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Anax parthenope,Animalia,Arthropoda,Insecta,Odonata,species,Zuidelijke keizerlibel,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157528,meetnetten,HumanObservation,https://meetnetten.be,32,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:012179,INBO:MEETNET:OCC:0157529,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,copula,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906225,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906226,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906227,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906228,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906222,meetnetten,HumanObservation,https://meetnetten.be,16,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906223,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:284065,INBO:MEETNET:OCC:0906224,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762315,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762316,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762317,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762318,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762319,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762320,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:234489,INBO:MEETNET:OCC:0762321,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494770,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494771,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494772,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494764,meetnetten,HumanObservation,https://meetnetten.be,10,male,adult,present,present,casual observation,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494765,meetnetten,HumanObservation,https://meetnetten.be,4,unknown,adult,copula,present,casual observation,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494766,meetnetten,HumanObservation,https://meetnetten.be,9,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494767,meetnetten,HumanObservation,https://meetnetten.be,4,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494768,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494769,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494759,meetnetten,HumanObservation,https://meetnetten.be,83,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494760,meetnetten,HumanObservation,https://meetnetten.be,38,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494761,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494762,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:055093,INBO:MEETNET:OCC:0494763,meetnetten,HumanObservation,https://meetnetten.be,5,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135795,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135796,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135797,meetnetten,HumanObservation,https://meetnetten.be,9,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135798,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135799,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135800,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,egg laying,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008361,INBO:MEETNET:OCC:0135801,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745240,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745234,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745235,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745236,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745237,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745238,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745239,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745228,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745229,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745230,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745231,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745232,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745233,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745222,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745223,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745224,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745225,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745226,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745227,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745216,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745217,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745218,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745219,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745220,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745221,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745210,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745211,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745212,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745213,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745214,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745215,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Libellula depressa,Animalia,Arthropoda,Insecta,Odonata,species,Platbuik,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745204,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Ceriagrion tenellum,Animalia,Arthropoda,Insecta,Odonata,species,Koraaljuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745205,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Ceriagrion tenellum,Animalia,Arthropoda,Insecta,Odonata,species,Koraaljuffer,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745206,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745207,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745208,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
INBO:MEETNET:EVENT:230062,INBO:MEETNET:OCC:0745209,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Somatochlora metallica,Animalia,Arthropoda,Insecta,Odonata,species,Metaalglanslibel,ICZN
